id,date,user,pc,activity
{T3L9-Z0PL29EC-5775VRBH},1/4/2010 13:14,ANH0876,PC-3198,Insert
{O7G3-K4HN63IK-0199LJKB},1/4/2010 13:48,ANH0876,PC-3198,Remove
{C1H0-G9TD03ZI-8385MXEL},1/4/2010 14:02,ANH0876,PC-3198,Insert
{W2C4-P2DU58PG-8473MNHL},1/4/2010 14:06,ANH0876,PC-3198,Remove
{N4D5-X7NZ88JQ-0001XGGX},1/4/2010 14:25,ANH0876,PC-3198,Insert
{D8C0-M0IO43AG-5911LYHM},1/4/2010 14:51,ANH0876,PC-3198,Remove
{R7F8-A9ZZ57DR-8443ETEO},1/4/2010 15:02,ANH0876,PC-3198,Insert
{V3S0-N2VS24MM-7699FHEF},1/4/2010 15:16,ANH0876,PC-3198,Remove
{I9R3-P1QF72FU-5627LPBB},1/4/2010 6:45,CTH0881,PC-2916,Insert
{J8C4-A5PP83SY-0581KGWW},1/4/2010 6:50,CTH0881,PC-2916,Remove
{A3S1-J3SR70CN-0857SDXB},1/4/2010 7:04,CTH0881,PC-2916,Insert
{C1R2-C2AQ62FC-2935VWVI},1/4/2010 7:09,CTH0881,PC-2916,Remove
{Z9T9-A0NH53SU-6649XGVJ},1/4/2010 8:18,CTH0881,PC-2916,Insert
{M1Y6-N7UG79TD-3432PBDS},1/4/2010 8:25,CTH0881,PC-2916,Remove
{R4S5-Y9DN50OO-1047NOFG},1/4/2010 8:30,CTH0881,PC-2916,Insert
{H9B8-C4IE87NM-0945MPZB},1/4/2010 8:31,CTH0881,PC-2916,Remove
{E6H6-I4VD67XJ-2791LPQO},1/4/2010 8:33,CTH0881,PC-2916,Insert
{M4M9-Z0UW03SC-7078MIVY},1/4/2010 8:40,CTH0881,PC-2916,Remove
{U4J1-F4NU41RW-0810APSP},1/4/2010 9:12,CTH0881,PC-2916,Insert
{S6U6-K6AI62AN-9785JRJJ},1/4/2010 9:39,CTH0881,PC-2916,Remove
{B5W2-E1LQ53OP-0814HBHU},1/4/2010 10:41,CTH0881,PC-2916,Insert
{L5E4-U3RM14SH-8499OHKQ},1/4/2010 11:10,CTH0881,PC-2916,Remove
{V9U6-F5GZ23WC-8264VVGW},1/4/2010 11:33,CTH0881,PC-2916,Insert
{O3I4-Y9VO68TO-1480VIJD},1/4/2010 11:59,CTH0881,PC-2916,Remove
{H3X8-P1UG02PA-4231UJPK},1/4/2010 11:59,CTH0881,PC-2916,Insert
{J0U4-N8FO34VY-7165VVJY},1/4/2010 14:32,CTH0881,PC-2916,Remove
{I0M7-Q7BR20CJ-7977WIIL},1/4/2010 14:35,CTH0881,PC-2916,Insert
{C1A5-C2PI62PH-8645DFJF},1/4/2010 14:45,CTH0881,PC-2916,Remove
{D4S9-A3GG90FW-8375YCPX},1/4/2010 10:33,ICS0886,PC-3172,Insert
{Z2O5-F9UR46HR-9593SRBB},1/4/2010 10:48,ICS0886,PC-3172,Remove
{S9G8-H0XO14GQ-9031LSZJ},1/4/2010 11:03,ICS0886,PC-3172,Insert
{O4Y4-C2QY86WF-0795XPRK},1/4/2010 11:35,ICS0886,PC-3172,Remove
{I4J9-E2JM73AZ-9338EOGG},1/4/2010 11:39,ICS0886,PC-3172,Insert
{G3S0-D6QC73UN-0400CSIR},1/4/2010 12:21,ICS0886,PC-3172,Remove
{J8D4-U7MV31EQ-3406JRPI},1/4/2010 12:45,ICS0886,PC-3172,Insert
{S3O7-G2ES32GZ-4218FLED},1/4/2010 13:03,ICS0886,PC-3172,Remove
{N8E1-Q1KP68NY-7802YFQP},1/4/2010 13:08,ICS0886,PC-3172,Insert
{Y8J1-T4YF71SY-6205XLVT},1/4/2010 13:43,ICS0886,PC-3172,Remove
{Z9E0-J9LO29QB-4477FERQ},1/4/2010 14:34,ICS0886,PC-3172,Insert
{F1M3-X8YK50AN-7263LOPO},1/4/2010 15:03,ICS0886,PC-3172,Remove
{X0Z1-D6MD44FT-0201HZIQ},1/4/2010 15:37,ICS0886,PC-3172,Insert
{R2Z8-T7XQ80KV-8040OMTZ},1/4/2010 15:51,ICS0886,PC-3172,Remove
{K6W6-Q2OI93WL-9454HLYD},1/4/2010 17:15,ICS0886,PC-3172,Insert
{X1S0-E5SQ35ON-8981BHEJ},1/4/2010 17:33,ICS0886,PC-3172,Remove
{W2G3-H0ZV50AN-7228CCSL},1/4/2010 7:03,JNB0888,PC-9224,Insert
{B5H3-U2WR27JD-7758HGWO},1/4/2010 7:27,JNB0888,PC-9224,Remove
{M7J5-P3CP22ZQ-2063DJOZ},1/4/2010 7:54,JNB0888,PC-9224,Insert
{I5J1-Q5WX37YN-9205FXMW},1/4/2010 9:43,JNB0888,PC-9224,Remove
{S3N8-R4QD33KU-7990TKOU},1/4/2010 9:59,JNB0888,PC-9224,Insert
{U6D0-G9JY98DB-4993RHTQ},1/4/2010 10:34,JNB0888,PC-9224,Remove
{O3T1-Z5EH58BM-9796WTMT},1/4/2010 10:44,JNB0888,PC-9224,Insert
{C1B8-Y0ZZ92JA-7960HSWC},1/4/2010 10:53,JNB0888,PC-9224,Remove
{A7L0-A6ZA94PR-3306UZFF},1/4/2010 11:18,JNB0888,PC-9224,Insert
{V5E0-I5XS12GE-6090DKUD},1/4/2010 11:29,JNB0888,PC-9224,Remove
{U7R9-U7FT13BJ-6765TJPP},1/4/2010 11:51,JNB0888,PC-9224,Insert
{M6V3-J6KW86NI-7816FNXV},1/4/2010 12:25,JNB0888,PC-9224,Remove
{A8V9-S2EJ95YO-9876QFLC},1/4/2010 10:37,CCF0894,PC-6671,Insert
{E3D8-M5OQ82WJ-2899ZFJX},1/4/2010 10:48,CCF0894,PC-6671,Remove
{M7K1-R5NC72NR-8746UOXR},1/4/2010 11:05,CCF0894,PC-6671,Insert
{U2Y9-B9EF58PT-9115GAVK},1/4/2010 11:36,CCF0894,PC-6671,Remove
{S5F7-K8TZ05JU-3114FXFL},1/4/2010 11:37,CCF0894,PC-6671,Insert
{P8P4-E2FQ00PB-7156IICV},1/4/2010 12:18,CCF0894,PC-6671,Remove
{R8P4-P3AC93VF-4422QPRW},1/4/2010 12:44,CCF0894,PC-6671,Insert
{S1I6-M3QL48BF-3526TYXZ},1/4/2010 13:05,CCF0894,PC-6671,Remove
{H8R1-B5DL92RY-8413GXGZ},1/4/2010 13:05,CCF0894,PC-6671,Insert
{D8R5-U6XO35GZ-7251BCCC},1/4/2010 13:25,CCF0894,PC-6671,Remove
{D2Y8-B9HM91MQ-3298KGQD},1/4/2010 13:56,CCF0894,PC-6671,Insert
{O9E1-S5IS27VW-5731MATP},1/4/2010 14:04,CCF0894,PC-6671,Remove
{L4N4-H3WG33QZ-7237EZAA},1/4/2010 14:55,CCF0894,PC-6671,Insert
{F8K2-O8KI41GF-6403BVOT},1/4/2010 14:58,CCF0894,PC-6671,Remove
{V1S4-G4CQ44QL-1108QCGC},1/4/2010 15:01,CCF0894,PC-6671,Insert
{T2L5-Y3OW41OR-9269VMAY},1/4/2010 15:45,CCF0894,PC-6671,Remove
{S2D4-B2DX78RX-3954SINY},1/4/2010 15:57,CCF0894,PC-6671,Insert
{F3T3-L3GD40CD-5019CDWA},1/4/2010 16:25,CCF0894,PC-6671,Remove
{U4I6-C8YE80XS-1478FXSO},1/4/2010 16:26,CCF0894,PC-6671,Insert
{C5Q3-X7CT79RG-4652MUYU},1/4/2010 16:35,CCF0894,PC-6671,Remove
{W2G2-M5QF41LX-9190BLWD},1/4/2010 12:10,SZP0902,PC-6041,Insert
{T9G6-K0KH34PR-8882XBSX},1/4/2010 13:32,SZP0902,PC-6041,Remove
{U4A2-B1OZ91VI-5662ZCQZ},1/4/2010 14:30,SZP0902,PC-6041,Insert
{R1R3-V7RP19JH-4661EVJW},1/4/2010 14:51,SZP0902,PC-6041,Remove
{V2W3-C2IJ51EI-4903VDVB},1/4/2010 16:04,SZP0902,PC-6041,Insert
{X7S8-Q4EW07YF-6188MLVG},1/4/2010 16:04,SZP0902,PC-6041,Remove
{Q8A7-J5EY02HE-4641HICK},1/4/2010 17:45,SZP0902,PC-6041,Insert
{K4O5-D3QU06UZ-8023XXFR},1/4/2010 17:57,SZP0902,PC-6041,Remove
{O2K1-G0AU58SY-6574BBQU},1/4/2010 18:02,SZP0902,PC-6041,Insert
{R3O6-Y1MZ83IB-3062CNFQ},1/4/2010 20:01,SZP0902,PC-6041,Remove
{L6T1-F5AR55YC-5947LKVY},1/4/2010 10:25,CDW0907,PC-2814,Insert
{Z6M3-F4RO73YH-9727BWFM},1/4/2010 12:26,CDW0907,PC-2814,Remove
{J0W0-X7AA38DI-5275PBOJ},1/4/2010 12:28,CDW0907,PC-2814,Insert
{A4A9-Z6RZ35XX-5426HPKL},1/4/2010 13:49,CDW0907,PC-2814,Remove
{N4S5-Z7VC41TY-8528RQPT},1/4/2010 16:51,CDW0907,PC-2814,Insert
{J2F2-K1SN82OR-4363XVHK},1/4/2010 17:19,CDW0907,PC-2814,Remove
{X2D3-T8JO02JW-8581WCHL},1/4/2010 10:44,NKM0908,PC-5284,Insert
{C9U0-C8ZM09SV-7779XPLT},1/4/2010 12:15,NKM0908,PC-5284,Remove
{X1S6-P3LT57RR-9524XPNQ},1/4/2010 13:46,NKM0908,PC-5284,Insert
{W0M3-Y0GU35ME-7866ETZD},1/4/2010 15:09,NKM0908,PC-5284,Remove
{E5K9-U1FK55WT-4137RAXU},1/4/2010 17:10,NKM0908,PC-5284,Insert
{A3K3-R3DV64KD-8084VFLQ},1/4/2010 17:15,NKM0908,PC-5284,Remove
{J4P4-X8NW93CV-8953VKFP},1/4/2010 9:35,BER0915,PC-7799,Insert
{U1R4-A8IA71EX-5818TSIH},1/4/2010 10:00,BER0915,PC-7799,Remove
{H8I4-G1LA40ES-9885RHNG},1/4/2010 10:39,BER0915,PC-7799,Insert
{X7N7-N3UP57CC-7024JUML},1/4/2010 12:18,BER0915,PC-7799,Remove
{S9M6-U1MC98HN-2879DABK},1/4/2010 13:12,BER0915,PC-7799,Insert
{F1J8-P8YS93UL-3372EPIB},1/4/2010 13:17,BER0915,PC-7799,Remove
{P8L5-T3FA31QP-4996LFLX},1/4/2010 16:03,BER0915,PC-7799,Insert
{S5W5-U4FK22DF-8854UZUI},1/4/2010 17:42,BER0915,PC-7799,Remove
{B9B8-A8MM65BN-7494TVWN},1/4/2010 10:30,JFS0916,PC-5519,Insert
{R6A7-E5BF07MG-2039DXSE},1/4/2010 10:36,JFS0916,PC-5519,Remove
{F9K9-P1YM35EQ-1327PROO},1/4/2010 11:10,JFS0916,PC-5519,Insert
{M8E4-S4PS54NU-2068BKJC},1/4/2010 16:58,JFS0916,PC-5519,Remove
{P4R2-Y5SL23JO-1299IVSN},1/4/2010 9:30,AHS0919,PC-7160,Insert
{Q1I7-K4HY25HK-5659QCHS},1/4/2010 9:39,AHS0919,PC-7160,Remove
{H5Q5-X7QO17PM-7522PYKF},1/4/2010 10:06,AHS0919,PC-7160,Insert
{J7L7-K0MP94VO-0004KJAX},1/4/2010 10:40,AHS0919,PC-7160,Remove
{E0S3-Q3DQ17MX-1111JMUW},1/4/2010 11:04,AHS0919,PC-7160,Insert
{V0Y3-I3YE79JQ-0419KPZD},1/4/2010 12:25,AHS0919,PC-7160,Remove
{Z8F9-H5GB42IC-6969VAZM},1/4/2010 12:42,AHS0919,PC-7160,Insert
{C3B0-H8NT78JH-1590SPLV},1/4/2010 13:16,AHS0919,PC-7160,Remove
{J6E2-U3TM31RZ-7890FBQY},1/4/2010 15:04,AHS0919,PC-7160,Insert
{D5M1-A5TM50YU-9878UKXM},1/4/2010 15:04,AHS0919,PC-7160,Remove
{D6C3-T2TQ58II-8205BHDW},1/4/2010 16:40,AHS0919,PC-7160,Insert
{O3B0-I2KN60RI-0191XVKJ},1/4/2010 18:10,AHS0919,PC-7160,Remove
{I3C2-R2PU07YJ-2448IEUX},1/4/2010 10:42,CMH0922,PC-6748,Insert
{B1V4-M3VI99SE-7238KPMT},1/4/2010 13:24,CMH0922,PC-6748,Remove
{Z1A3-X0IG45UO-3349DVGL},1/4/2010 14:28,CMH0922,PC-6748,Insert
{C4G8-O2BT23RW-6243UFJV},1/4/2010 14:57,CMH0922,PC-6748,Remove
{Z2E5-C4KO81BS-1625CLQW},1/4/2010 15:15,CMH0922,PC-6748,Insert
{C1R4-V7SO12CW-9028OEPD},1/4/2010 15:55,CMH0922,PC-6748,Remove
{Z8U1-I5EB81QJ-6718TGOO},1/4/2010 21:06,CMH0922,PC-6748,Insert
{W8S4-I4UM40PN-9166LKNF},1/4/2010 21:11,CMH0922,PC-6748,Remove
{I7M9-G5AY91MB-3658YVVY},1/4/2010 9:07,CCS0923,PC-4825,Insert
{O2I3-S2XG67CC-2967CCUR},1/4/2010 9:41,CCS0923,PC-4825,Remove
{H4G7-G8BP72TM-5778YLUQ},1/4/2010 10:07,CCS0923,PC-4825,Insert
{U9E2-U8FN48QI-7606DCGN},1/4/2010 10:09,CCS0923,PC-4825,Remove
{M0L1-S9VS14GO-4654MZAO},1/4/2010 10:14,CCS0923,PC-4825,Insert
{W8Y1-K8ID91XG-7091DMTT},1/4/2010 10:33,CCS0923,PC-4825,Remove
{Z3D2-H8ZK52YG-7371AVKW},1/4/2010 10:45,CCS0923,PC-4825,Insert
{S3H4-T1CK46GZ-9355TKKQ},1/4/2010 10:58,CCS0923,PC-4825,Remove
{M1H3-X3GW14TY-0853KPVG},1/4/2010 11:27,CCS0923,PC-4825,Insert
{G1F0-D9ZO31EN-9936QCDA},1/4/2010 11:38,CCS0923,PC-4825,Remove
{R9I5-A3VO43BE-0598EBVJ},1/4/2010 12:11,CCS0923,PC-4825,Insert
{L0C5-F6DO66IE-7254SHVA},1/4/2010 12:45,CCS0923,PC-4825,Remove
{W9F6-O4FN35BJ-3085RQBA},1/4/2010 13:26,CCS0923,PC-4825,Insert
{W8L4-Z0BB81JF-1168LBDE},1/4/2010 14:17,CCS0923,PC-4825,Remove
{W9M5-Q8KL20TS-1486AGGH},1/4/2010 14:19,CCS0923,PC-4825,Insert
{I4H8-M1WO33RS-9705VCGO},1/4/2010 15:08,CCS0923,PC-4825,Remove
{Y6G2-V1FY32NV-9353TQTF},1/4/2010 7:26,DKR0925,PC-5885,Insert
{I3F7-J8ME43HA-9576YVYT},1/4/2010 7:42,DKR0925,PC-5885,Remove
{H3T6-Q5ZB37HT-8921IELR},1/4/2010 7:56,DKR0925,PC-5885,Insert
{M6G9-K4XD55DI-9988IIGB},1/4/2010 8:06,DKR0925,PC-5885,Remove
{K7A4-U1FW71WH-6023QOFP},1/4/2010 8:13,DKR0925,PC-5885,Insert
{Y6N3-I2AW35KV-8186LEDJ},1/4/2010 8:42,DKR0925,PC-5885,Remove
{X2Z3-H5HB61IG-4800ADSG},1/4/2010 10:06,DKR0925,PC-5885,Insert
{L9S7-Z5XD13EA-4737CKCP},1/4/2010 10:56,DKR0925,PC-5885,Remove
{A3L6-Q7JQ18ET-7439TDEU},1/4/2010 10:58,DKR0925,PC-5885,Insert
{P6D7-Z9HL33DZ-4000JJND},1/4/2010 11:26,DKR0925,PC-5885,Remove
{A7W1-B7ZR50TT-8020IQWM},1/4/2010 11:36,DKR0925,PC-5885,Insert
{T4U9-G1DN68XE-4132OMRK},1/4/2010 11:49,DKR0925,PC-5885,Remove
{L1T6-Z0RY53UO-8131RUZR},1/4/2010 11:51,DKR0925,PC-5885,Insert
{G4O9-R0UW57PZ-9964KOSC},1/4/2010 13:10,DKR0925,PC-5885,Remove
{A5W3-N7XN63SD-9900TFDM},1/4/2010 13:17,DKR0925,PC-5885,Insert
{Q1G8-C6LS55MY-6656NMEY},1/4/2010 13:29,DKR0925,PC-5885,Remove
{Q9J0-X7WJ94VH-7385KSNL},1/4/2010 13:41,DKR0925,PC-5885,Insert
{T0A1-N5CY77UL-3849YLSI},1/4/2010 13:59,DKR0925,PC-5885,Remove
{H7V7-R6IK08BT-3530CNNX},1/4/2010 14:31,DKR0925,PC-5885,Insert
{B0P4-V9SD98EP-4527KDZT},1/4/2010 14:52,DKR0925,PC-5885,Remove
{Q1H2-G2TU96TW-4853CMSA},1/4/2010 11:22,PAC0926,PC-4031,Insert
{R5X3-M1KR14NK-2005POBA},1/4/2010 12:36,PAC0926,PC-4031,Remove
{X2N2-X8VF34VD-5237KEOM},1/4/2010 9:36,JSC0928,PC-0429,Insert
{J9D0-D6YX76VU-2853QTMK},1/4/2010 11:00,JSC0928,PC-0429,Remove
{Y6W4-C1AK14ZX-8288BYSW},1/4/2010 11:35,JSC0928,PC-0429,Insert
{W3X4-D9XG24XF-0412KQWV},1/4/2010 11:54,JSC0928,PC-0429,Remove
{V8O2-H6NB91AN-3267DYUY},1/4/2010 12:05,JSC0928,PC-0429,Insert
{W3N7-O2PX74HJ-2674MKCR},1/4/2010 12:16,JSC0928,PC-0429,Remove
{C0H2-A9SE13TR-4298AUBQ},1/4/2010 12:34,JSC0928,PC-0429,Insert
{X8G1-T1AV00NV-2623RGPT},1/4/2010 13:41,JSC0928,PC-0429,Remove
{G0U3-H0BW52RJ-9917ZIGW},1/4/2010 13:46,JSC0928,PC-0429,Insert
{C4U8-B8TG84PG-5346RMVP},1/4/2010 14:25,JSC0928,PC-0429,Remove
{A5Z6-F7LJ68KU-0623UDAO},1/4/2010 14:33,JSC0928,PC-0429,Insert
{L0M9-I6JY41GQ-1239KZEG},1/4/2010 14:59,JSC0928,PC-0429,Remove
{S7P3-L2MJ16TP-1248JFYX},1/4/2010 15:45,JSC0928,PC-0429,Insert
{U1C9-H6CB28GQ-0878AHWP},1/4/2010 16:01,JSC0928,PC-0429,Remove
{T1K0-N8ZO36ZS-6394PPUX},1/4/2010 13:14,RAN0936,PC-9671,Insert
{T1G8-Y0NV87IT-1857ADZP},1/4/2010 13:42,RAN0936,PC-9671,Remove
{A2K1-M8KZ72EP-6365YEQO},1/4/2010 8:11,LGT0942,PC-4205,Insert
{A7E3-U4QI05AQ-5515YBUK},1/4/2010 8:13,LGT0942,PC-4205,Remove
{Q1H3-L0AR16GP-0908IEXW},1/4/2010 9:01,LGT0942,PC-4205,Insert
{P7P6-F2VK24DK-8634GUKM},1/4/2010 9:22,LGT0942,PC-4205,Remove
{P5L3-V5SF19EC-5700PNJF},1/4/2010 11:13,LGT0942,PC-4205,Insert
{E4T2-P3SZ77TH-6646ELSP},1/4/2010 11:16,LGT0942,PC-4205,Remove
{Z4L7-V8IZ10VA-7235WWDP},1/4/2010 12:46,LGT0942,PC-4205,Insert
{X3Y5-V5DP78PQ-7571RATI},1/4/2010 15:05,LGT0942,PC-4205,Remove
{R1T7-X7WE32AU-5359JXGK},1/4/2010 15:45,LGT0942,PC-4205,Insert
{U3L6-R0LK64CN-8690EQSG},1/4/2010 16:00,LGT0942,PC-4205,Remove
{J7P5-Y1OJ33SJ-8490JMFL},1/4/2010 16:20,LGT0942,PC-4205,Insert
{V8O4-W3SV80FV-7823DJDO},1/4/2010 17:25,LGT0942,PC-4205,Remove
{J3O7-B0CP73BV-4833KSJH},1/4/2010 17:27,LGT0942,PC-4205,Insert
{Z4B7-N9PM63ZA-0242TAZE},1/4/2010 17:56,LGT0942,PC-4205,Remove
{N2M5-V7VP94NJ-6273WDNO},1/4/2010 18:33,LGT0942,PC-4205,Insert
{H1M0-Y5GQ57GE-7806GBMU},1/4/2010 18:47,LGT0942,PC-4205,Remove
{Y6U1-U2ZN25AW-9239LULA},1/4/2010 7:30,XHW0946,PC-2747,Insert
{Z5B1-P9CC34VG-2075WNTV},1/4/2010 8:51,XHW0946,PC-2747,Remove
{E9T7-B9GU18YW-5389ZPOK},1/4/2010 11:03,XHW0946,PC-2747,Insert
{O2H9-H6FI18FP-0961EPRW},1/4/2010 12:47,XHW0946,PC-2747,Remove
{N9K7-L8AS42MQ-6098NMGG},1/4/2010 13:16,XHW0946,PC-2747,Insert
{Q2U6-L6GY96KI-7256MOOT},1/4/2010 13:17,XHW0946,PC-2747,Remove
{F4R8-H6RY00YN-8616NGAS},1/4/2010 14:36,XHW0946,PC-2747,Insert
{T2I5-E6CV49JH-4737KREO},1/4/2010 14:54,XHW0946,PC-2747,Remove
{A4R9-D8TM23OO-7709TMQZ},1/4/2010 8:42,SRM0947,PC-7054,Insert
{K2L2-X8IL42II-0755AEKC},1/4/2010 15:59,SRM0947,PC-7054,Remove
{T9O9-Y8ON17XJ-8029BAMH},1/4/2010 7:44,RBP0948,PC-1711,Insert
{X4P4-K7HI15VE-6634QQKD},1/4/2010 8:03,RBP0948,PC-1711,Remove
{R0J3-S0FZ16UK-8569TFGJ},1/4/2010 8:51,RBP0948,PC-1711,Insert
{G8A3-O0HL98JR-9115ISIL},1/4/2010 9:17,RBP0948,PC-1711,Remove
{F9I7-R1NL56DD-7352POSO},1/4/2010 9:45,RBP0948,PC-1711,Insert
{X4H7-F6UK55PF-1571YIEU},1/4/2010 10:19,RBP0948,PC-1711,Remove
{Z3E6-A4NM10HH-7246JKAA},1/4/2010 12:00,RBP0948,PC-1711,Insert
{M0W4-Y1DB42LD-8001UBXW},1/4/2010 13:12,RBP0948,PC-1711,Remove
{F1T8-V6QJ25ZL-0359RHRI},1/4/2010 13:55,RBP0948,PC-1711,Insert
{J1U4-H5UM46TL-9707AAOG},1/4/2010 14:07,RBP0948,PC-1711,Remove
{T0W9-B1CI97EP-2639IZKK},1/4/2010 9:08,AEB0950,PC-9011,Insert
{S0D0-U8LE36ZD-6076YFJP},1/4/2010 9:20,AEB0950,PC-9011,Remove
{X2H0-V4WY50DD-9814ASEO},1/4/2010 10:25,AEB0950,PC-9011,Insert
{R2A1-L8ZL93LO-1878QHEM},1/4/2010 12:39,AEB0950,PC-9011,Remove
{W0G5-Z8GR05YX-0889KZLJ},1/4/2010 13:23,AEB0950,PC-9011,Insert
{T4Q0-O6OU55YQ-0556ZKBK},1/4/2010 15:31,AEB0950,PC-9011,Remove
{H0U1-I6UJ98GV-5674QTDO},1/4/2010 16:00,AEB0950,PC-9011,Insert
{Z6H0-N3FQ80RH-8493LUWN},1/4/2010 16:08,AEB0950,PC-9011,Remove
{L9T1-M9GU44RS-6584VLNE},1/4/2010 17:13,AEB0950,PC-9011,Insert
{E3R3-U4NU88QI-7105GRSW},1/4/2010 17:56,AEB0950,PC-9011,Remove
{B9J5-K7PH79RX-0091BRTB},1/4/2010 9:19,HXD0952,PC-8949,Insert
{F8C2-J5WO05CM-9278CZZU},1/4/2010 10:02,HXD0952,PC-8949,Remove
{G3R9-Y4VS80RG-6598PPNF},1/4/2010 12:16,HXD0952,PC-8949,Insert
{R0T0-S2GW53UY-5641XUKF},1/4/2010 13:40,HXD0952,PC-8949,Remove
{Z8K3-J9RS70SP-5700CKXY},1/4/2010 14:09,HXD0952,PC-8949,Insert
{R6N5-B8NN07MT-4490SQZW},1/4/2010 14:11,HXD0952,PC-8949,Remove
{W2W9-F5GU74FW-0782BMCE},1/4/2010 16:12,HXD0952,PC-8949,Insert
{E6Y5-V1XM85XH-8688AKYY},1/4/2010 16:19,HXD0952,PC-8949,Remove
{N9G8-I9JA41II-9426VURV},1/4/2010 16:48,HXD0952,PC-8949,Insert
{K0Y2-Z3LG95RA-8122YZIQ},1/4/2010 18:47,HXD0952,PC-8949,Remove
{B3G5-J5JT59DL-8838RIMH},1/4/2010 7:44,IGC0961,PC-9691,Insert
{C1M8-Y6TZ21FO-3556XVPL},1/4/2010 7:50,IGC0961,PC-9691,Remove
{E3Z7-L6BH80QI-7917KUMA},1/4/2010 8:00,IGC0961,PC-9691,Insert
{P3E8-A2BG98LY-8243EWBL},1/4/2010 8:47,IGC0961,PC-9691,Remove
{P9Y7-Q4JC39WA-0860UXCD},1/4/2010 9:08,IGC0961,PC-9691,Insert
{Y0Y4-J6PT89WT-5781SGKS},1/4/2010 10:12,IGC0961,PC-9691,Remove
{L4O9-X2DO10NF-4879POQJ},1/4/2010 10:32,IGC0961,PC-9691,Insert
{Y5W3-Y1SZ99KN-3261EPJJ},1/4/2010 11:32,IGC0961,PC-9691,Remove
{Z6E0-S7IP00SE-2348GXTT},1/4/2010 12:18,IGC0961,PC-9691,Insert
{A5E9-Q6FV70VO-5755PDPT},1/4/2010 12:39,IGC0961,PC-9691,Remove
{J1K5-P7AV84QK-8180OWPY},1/4/2010 12:42,IGC0961,PC-9691,Insert
{O4M9-N3SO57SO-1033QFNI},1/4/2010 13:50,IGC0961,PC-9691,Remove
{Y1N4-P4ME48AX-1684CPII},1/4/2010 14:09,IGC0961,PC-9691,Insert
{H0C6-N0MN61RR-0741VMQY},1/4/2010 14:22,IGC0961,PC-9691,Remove
{M6H7-Q9NF23HV-5399CQWT},1/4/2010 14:24,IGC0961,PC-9691,Insert
{T9Q9-O9WW40TV-8327DWEW},1/4/2010 14:48,IGC0961,PC-9691,Remove
{G9Q0-F5AF06GS-2831HUEK},1/4/2010 11:01,AOK0962,PC-2124,Insert
{J0J1-E5WX66DI-8483UQVY},1/4/2010 11:22,AOK0962,PC-2124,Remove
{F5F5-F1RA60FB-6064HGCT},1/4/2010 13:57,AOK0962,PC-2124,Insert
{Y0L3-U6MD85RH-9705LHBR},1/4/2010 14:01,AOK0962,PC-2124,Remove
{Q4E0-S1VS23OW-8699DPWB},1/4/2010 14:39,AOK0962,PC-2124,Insert
{U7G6-G8TR67ZC-5160NEGV},1/4/2010 14:55,AOK0962,PC-2124,Remove
{P9R7-T0WI55JB-2132AEWB},1/5/2010 3:16,AOK0962,PC-2124,Insert
{L3D8-A1PK97IS-2673IRQO},1/5/2010 4:08,AOK0962,PC-2124,Remove
{R6P9-K6CV13QQ-6952VQWR},1/4/2010 7:35,LJE0971,PC-2648,Insert
{V3Y4-B6OE39DC-4908NLBW},1/4/2010 9:56,LJE0971,PC-2648,Remove
{T1S8-T8GG70VW-9016YUQO},1/4/2010 13:00,LJE0971,PC-2648,Insert
{U7D4-L5UU50XH-4431VQAH},1/4/2010 15:39,LJE0971,PC-2648,Remove
{T9F3-C6CH29OJ-7698TSFG},1/4/2010 7:55,PKD0984,PC-7836,Insert
{E7S8-C6UV76IJ-4712RTNF},1/4/2010 7:59,PKD0984,PC-7836,Remove
{K2F7-A8RL44TN-0505GHQO},1/4/2010 9:13,PKD0984,PC-7836,Insert
{E7W0-L0TW93DD-6066YUSM},1/4/2010 10:09,PKD0984,PC-7836,Remove
{D5T1-E9AO44XC-8178HNQB},1/4/2010 10:20,PKD0984,PC-7836,Insert
{E6B0-Q6EC69GA-9118IGOR},1/4/2010 11:30,PKD0984,PC-7836,Remove
{J2Q3-A5XV71QC-2715SUPU},1/4/2010 11:45,PKD0984,PC-7836,Insert
{U0P2-F6ZV64OR-8430WUJP},1/4/2010 12:14,PKD0984,PC-7836,Remove
{C5V1-V5CY81SF-9078RVJW},1/4/2010 12:54,PKD0984,PC-7836,Insert
{A2W7-D2QK95GX-1837DKRI},1/4/2010 13:09,PKD0984,PC-7836,Remove
{F4Z6-O5LL12RR-7494GPOA},1/4/2010 15:43,PKD0984,PC-7836,Insert
{O3D1-W0UH84ZL-6689BUPT},1/4/2010 16:13,PKD0984,PC-7836,Remove
{J9I0-S2UE54SM-2962TUWR},1/4/2010 9:27,NMV0987,PC-6300,Insert
{W6N6-K4DM82WZ-8502TJFR},1/4/2010 9:45,NMV0987,PC-6300,Remove
{K3U5-X9GE90SH-8796APXT},1/4/2010 11:29,NMV0987,PC-6300,Insert
{Y9U2-A2EE93NI-5337OFQP},1/4/2010 11:31,NMV0987,PC-6300,Remove
{S8D0-H1JN23TO-5734JLHR},1/4/2010 11:41,NMV0987,PC-6300,Insert
{Q3B6-I3FI96QN-5010FNXK},1/4/2010 12:35,NMV0987,PC-6300,Remove
{L5Q2-C8OE67ZG-7486YSVW},1/4/2010 12:58,NMV0987,PC-6300,Insert
